# http://localhost:2811 --workers 10 --output-dir shinylogs/run1
# {"appUrl":"http://localhost:2811","debugLog":false,"loadedDurationMinutes":0.0,"logLevel":"WARN","outputDir":"shinylogs/run1","overwriteOutput":false,"recordingPath":"shinylogs/recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
9,9,0,PLAYER_SESSION_CREATE,1586523178817,0,
9,9,0,REQ_HOME_START,1586523178817,4,
9,9,0,REQ_HOME_END,1586523196950,4,
9,9,0,WS_OPEN_START,1586523196951,5,
9,9,0,WS_OPEN_END,1586523201089,5,
9,9,0,WS_RECV_INIT_START,1586523201089,6,
9,9,0,WS_RECV_INIT_END,1586523205757,6,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523205757,7,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523206243,7,
9,9,0,WS_SEND_START,1586523206243,7,
9,9,0,WS_SEND_END,1586523206243,7,
9,9,0,WS_RECV_START,1586523206243,8,
9,9,0,WS_RECV_END,1586523207618,8,
9,9,0,WS_RECV_START,1586523207618,9,
9,9,0,WS_RECV_END,1586523207810,9,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523207810,10,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523209160,10,
9,9,0,WS_SEND_START,1586523209160,10,
9,9,0,WS_SEND_END,1586523209160,10,
9,9,0,WS_RECV_START,1586523209160,11,
9,9,0,WS_RECV_END,1586523209767,11,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523209767,12,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523210344,12,
9,9,0,WS_SEND_START,1586523210344,12,
9,9,0,WS_SEND_END,1586523210345,12,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523210345,13,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523210506,13,
9,9,0,WS_SEND_START,1586523210506,13,
9,9,0,WS_SEND_END,1586523210506,13,
9,9,0,WS_RECV_START,1586523210506,14,
9,9,0,WS_RECV_END,1586523210537,14,
9,9,0,WS_RECV_START,1586523210537,15,
9,9,0,WS_RECV_END,1586523210689,15,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523210689,16,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523212449,16,
9,9,0,WS_SEND_START,1586523212449,16,
9,9,0,WS_SEND_END,1586523212449,16,
9,9,0,WS_RECV_START,1586523212449,17,
9,9,0,WS_RECV_END,1586523212648,17,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523212648,18,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218121,18,
9,9,0,WS_SEND_START,1586523218122,18,
9,9,0,WS_SEND_END,1586523218122,18,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218122,19,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218160,19,
9,9,0,WS_SEND_START,1586523218161,19,
9,9,0,WS_SEND_END,1586523218161,19,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218161,20,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218164,20,
9,9,0,WS_SEND_START,1586523218164,20,
9,9,0,WS_SEND_END,1586523218164,20,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218164,21,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218183,21,
9,9,0,WS_SEND_START,1586523218183,21,
9,9,0,WS_SEND_END,1586523218183,21,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218183,22,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218195,22,
9,9,0,WS_SEND_START,1586523218195,22,
9,9,0,WS_SEND_END,1586523218195,22,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218195,23,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218203,23,
9,9,0,WS_SEND_START,1586523218203,23,
9,9,0,WS_SEND_END,1586523218203,23,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218203,24,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218208,24,
9,9,0,WS_SEND_START,1586523218208,24,
9,9,0,WS_SEND_END,1586523218208,24,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218208,25,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218225,25,
9,9,0,WS_SEND_START,1586523218225,25,
9,9,0,WS_SEND_END,1586523218225,25,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218225,26,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218242,26,
9,9,0,WS_SEND_START,1586523218242,26,
9,9,0,WS_SEND_END,1586523218242,26,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218242,27,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218252,27,
9,9,0,WS_SEND_START,1586523218252,27,
9,9,0,WS_SEND_END,1586523218252,27,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218252,28,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218261,28,
9,9,0,WS_SEND_START,1586523218262,28,
9,9,0,WS_SEND_END,1586523218262,28,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218262,29,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218269,29,
9,9,0,WS_SEND_START,1586523218269,29,
9,9,0,WS_SEND_END,1586523218270,29,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218270,30,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218276,30,
9,9,0,WS_SEND_START,1586523218276,30,
9,9,0,WS_SEND_END,1586523218276,30,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218276,31,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218284,31,
9,9,0,WS_SEND_START,1586523218284,31,
9,9,0,WS_SEND_END,1586523218284,31,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218284,32,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218294,32,
9,9,0,WS_SEND_START,1586523218294,32,
9,9,0,WS_SEND_END,1586523218294,32,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218294,33,
9,9,0,PLAYBACK_SLEEPBEFORE_END,1586523218302,33,
9,9,0,WS_SEND_START,1586523218302,33,
9,9,0,WS_SEND_END,1586523218302,33,
9,9,0,PLAYBACK_SLEEPBEFORE_START,1586523218302,34,
