# http://localhost:2811 --workers 10 --output-dir shinylogs/run1
# {"appUrl":"http://localhost:2811","debugLog":false,"loadedDurationMinutes":0.0,"logLevel":"WARN","outputDir":"shinylogs/run1","overwriteOutput":false,"recordingPath":"shinylogs/recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
7,7,0,PLAYER_SESSION_CREATE,1586523173228,0,
7,7,0,REQ_HOME_START,1586523173229,4,
7,7,0,REQ_HOME_END,1586523192673,4,
7,7,0,WS_OPEN_START,1586523192674,5,
7,7,0,WS_OPEN_END,1586523197865,5,
7,7,0,WS_RECV_INIT_START,1586523197865,6,
7,7,0,WS_RECV_INIT_END,1586523201407,6,
7,7,0,PLAYBACK_SLEEPBEFORE_START,1586523201407,7,
7,7,0,PLAYBACK_SLEEPBEFORE_END,1586523201888,7,
7,7,0,WS_SEND_START,1586523201888,7,
7,7,0,WS_SEND_END,1586523201889,7,
7,7,0,WS_RECV_START,1586523201889,8,
7,7,0,WS_RECV_END,1586523206224,8,
7,7,0,WS_RECV_START,1586523206224,9,
7,7,0,WS_RECV_END,1586523206363,9,
7,7,0,PLAYBACK_SLEEPBEFORE_START,1586523206363,10,
7,7,0,PLAYBACK_SLEEPBEFORE_END,1586523207717,10,
7,7,0,WS_SEND_START,1586523207717,10,
7,7,0,WS_SEND_END,1586523207718,10,
7,7,0,WS_RECV_START,1586523207718,11,
7,7,0,WS_RECV_END,1586523208420,11,
7,7,0,PLAYBACK_SLEEPBEFORE_START,1586523208420,12,
7,7,0,PLAYBACK_SLEEPBEFORE_END,1586523208995,12,
7,7,0,WS_SEND_START,1586523208996,12,
7,7,0,WS_SEND_END,1586523208996,12,
7,7,0,PLAYBACK_SLEEPBEFORE_START,1586523208996,13,
7,7,0,PLAYBACK_SLEEPBEFORE_END,1586523209153,13,
7,7,0,WS_SEND_START,1586523209153,13,
7,7,0,WS_SEND_END,1586523209153,13,
7,7,0,WS_RECV_START,1586523209153,14,
7,7,0,WS_RECV_END,1586523209300,14,
7,7,0,WS_RECV_START,1586523209300,15,
7,7,0,WS_RECV_END,1586523209599,15,
7,7,0,PLAYBACK_SLEEPBEFORE_START,1586523209599,16,
7,7,0,PLAYBACK_SLEEPBEFORE_END,1586523211361,16,
7,7,0,WS_SEND_START,1586523211361,16,
7,7,0,WS_SEND_END,1586523211361,16,
7,7,0,WS_RECV_START,1586523211361,17,
7,7,0,WS_RECV_END,1586523211591,17,
7,7,0,PLAYBACK_SLEEPBEFORE_START,1586523211591,18,
7,7,0,PLAYBACK_SLEEPBEFORE_END,1586523217062,18,
7,7,0,WS_SEND_START,1586523217062,18,
7,7,0,WS_SEND_END,1586523217062,18,
7,7,0,PLAYBACK_SLEEPBEFORE_START,1586523217062,19,
7,7,0,PLAYBACK_SLEEPBEFORE_END,1586523217098,19,
7,7,0,WS_SEND_START,1586523217098,19,
