# http://localhost:2811 --workers 10 --output-dir shinylogs/run1
# {"appUrl":"http://localhost:2811","debugLog":false,"loadedDurationMinutes":0.0,"logLevel":"WARN","outputDir":"shinylogs/run1","overwriteOutput":false,"recordingPath":"shinylogs/recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
6,6,0,PLAYER_SESSION_CREATE,1586523170430,0,
6,6,0,REQ_HOME_START,1586523170430,4,
6,6,0,REQ_HOME_END,1586523187719,4,
6,6,0,WS_OPEN_START,1586523187720,5,
6,6,0,WS_OPEN_END,1586523196951,5,
6,6,0,WS_RECV_INIT_START,1586523196951,6,
6,6,0,WS_RECV_INIT_END,1586523201088,6,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523201089,7,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523201571,7,
6,6,0,WS_SEND_START,1586523201571,7,
6,6,0,WS_SEND_END,1586523201571,7,
6,6,0,WS_RECV_START,1586523201571,8,
6,6,0,WS_RECV_END,1586523205863,8,
6,6,0,WS_RECV_START,1586523205863,9,
6,6,0,WS_RECV_END,1586523206133,9,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523206133,10,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523207483,10,
6,6,0,WS_SEND_START,1586523207483,10,
6,6,0,WS_SEND_END,1586523207484,10,
6,6,0,WS_RECV_START,1586523207484,11,
6,6,0,WS_RECV_END,1586523208298,11,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523208298,12,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523208871,12,
6,6,0,WS_SEND_START,1586523208872,12,
6,6,0,WS_SEND_END,1586523208872,12,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523208872,13,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523209030,13,
6,6,0,WS_SEND_START,1586523209030,13,
6,6,0,WS_SEND_END,1586523209031,13,
6,6,0,WS_RECV_START,1586523209031,14,
6,6,0,WS_RECV_END,1586523209034,14,
6,6,0,WS_RECV_START,1586523209034,15,
6,6,0,WS_RECV_END,1586523209432,15,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523209432,16,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523211194,16,
6,6,0,WS_SEND_START,1586523211195,16,
6,6,0,WS_SEND_END,1586523211195,16,
6,6,0,WS_RECV_START,1586523211195,17,
6,6,0,WS_RECV_END,1586523211393,17,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523211393,18,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523216869,18,
6,6,0,WS_SEND_START,1586523216869,18,
6,6,0,WS_SEND_END,1586523216870,18,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523216870,19,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523216908,19,
6,6,0,WS_SEND_START,1586523216908,19,
6,6,0,WS_SEND_END,1586523216908,19,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523216908,20,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523216912,20,
6,6,0,WS_SEND_START,1586523216912,20,
6,6,0,WS_SEND_END,1586523216912,20,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523216912,21,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523216931,21,
6,6,0,WS_SEND_START,1586523216931,21,
6,6,0,WS_SEND_END,1586523216932,21,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523216932,22,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523216944,22,
6,6,0,WS_SEND_START,1586523216945,22,
6,6,0,WS_SEND_END,1586523216945,22,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523216945,23,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523216952,23,
6,6,0,WS_SEND_START,1586523216952,23,
6,6,0,WS_SEND_END,1586523216953,23,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523216953,24,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523216958,24,
6,6,0,WS_SEND_START,1586523216958,24,
6,6,0,WS_SEND_END,1586523216959,24,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523216959,25,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523216975,25,
6,6,0,WS_SEND_START,1586523216975,25,
6,6,0,WS_SEND_END,1586523216975,25,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523216975,26,
6,6,0,PLAYBACK_SLEEPBEFORE_END,1586523216991,26,
6,6,0,WS_SEND_START,1586523216991,26,
6,6,0,WS_SEND_END,1586523216991,26,
6,6,0,PLAYBACK_SLEEPBEFORE_START,1586523216991,27,
