# http://localhost:2811 --workers 10 --output-dir shinylogs/run3
# {"appUrl":"http://localhost:2811","debugLog":false,"loadedDurationMinutes":0.0,"logLevel":"WARN","outputDir":"shinylogs/run3","overwriteOutput":false,"recordingPath":"shinylogs/recording.log","workers":10}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
2,2,0,PLAYER_SESSION_CREATE,1588067665474,0,
2,2,0,REQ_HOME_START,1588067665475,4,
2,2,0,REQ_HOME_END,1588067665582,4,
2,2,0,WS_OPEN_START,1588067665582,5,
2,2,0,WS_OPEN_END,1588067665593,5,
2,2,0,WS_RECV_INIT_START,1588067665593,6,
2,2,0,WS_RECV_INIT_END,1588067665600,6,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067665600,7,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067666083,7,
2,2,0,WS_SEND_START,1588067666084,7,
2,2,0,WS_SEND_END,1588067666084,7,
2,2,0,WS_RECV_START,1588067666084,8,
2,2,0,WS_RECV_END,1588067666989,8,
2,2,0,WS_RECV_START,1588067666990,9,
2,2,0,WS_RECV_END,1588067667322,9,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067667322,10,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067668674,10,
2,2,0,WS_SEND_START,1588067668674,10,
2,2,0,WS_SEND_END,1588067668675,10,
2,2,0,WS_RECV_START,1588067668675,11,
2,2,0,WS_RECV_END,1588067668992,11,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067668992,12,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067669565,12,
2,2,0,WS_SEND_START,1588067669566,12,
2,2,0,WS_SEND_END,1588067669566,12,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067669566,13,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067669723,13,
2,2,0,WS_SEND_START,1588067669724,13,
2,2,0,WS_SEND_END,1588067669724,13,
2,2,0,WS_RECV_START,1588067669724,14,
2,2,0,WS_RECV_END,1588067670154,14,
2,2,0,WS_RECV_START,1588067670154,15,
2,2,0,WS_RECV_END,1588067670412,15,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067670412,16,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067672173,16,
2,2,0,WS_SEND_START,1588067672173,16,
2,2,0,WS_SEND_END,1588067672173,16,
2,2,0,WS_RECV_START,1588067672173,17,
2,2,0,WS_RECV_END,1588067673137,17,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067673137,18,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678610,18,
2,2,0,WS_SEND_START,1588067678610,18,
2,2,0,WS_SEND_END,1588067678610,18,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678610,19,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678644,19,
2,2,0,WS_SEND_START,1588067678645,19,
2,2,0,WS_SEND_END,1588067678646,19,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678647,20,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678650,20,
2,2,0,WS_SEND_START,1588067678650,20,
2,2,0,WS_SEND_END,1588067678650,20,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678650,21,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678666,21,
2,2,0,WS_SEND_START,1588067678667,21,
2,2,0,WS_SEND_END,1588067678667,21,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678667,22,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678678,22,
2,2,0,WS_SEND_START,1588067678679,22,
2,2,0,WS_SEND_END,1588067678679,22,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678679,23,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678686,23,
2,2,0,WS_SEND_START,1588067678686,23,
2,2,0,WS_SEND_END,1588067678686,23,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678686,24,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678692,24,
2,2,0,WS_SEND_START,1588067678692,24,
2,2,0,WS_SEND_END,1588067678692,24,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678692,25,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678706,25,
2,2,0,WS_SEND_START,1588067678707,25,
2,2,0,WS_SEND_END,1588067678707,25,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678707,26,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678723,26,
2,2,0,WS_SEND_START,1588067678723,26,
2,2,0,WS_SEND_END,1588067678723,26,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678723,27,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678731,27,
2,2,0,WS_SEND_START,1588067678731,27,
2,2,0,WS_SEND_END,1588067678732,27,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678732,28,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678740,28,
2,2,0,WS_SEND_START,1588067678741,28,
2,2,0,WS_SEND_END,1588067678741,28,
2,2,0,PLAYBACK_SLEEPBEFORE_START,1588067678741,29,
2,2,0,PLAYBACK_SLEEPBEFORE_END,1588067678747,29,
2,2,0,WS_SEND_START,1588067678748,29,
2,2,0,WS_SEND_END,1588067678748,29,
